SystemId,metervalue,meterDate,solarlog s.no,last transfer date,Device type,may -2021 data,jun- 2021 data,jun - may diff,july- jun diff,capacity,specific yield,Reporting status
64243,54104,2021-07-29T06:06:04,1765652474,01/07/2021 10:18,Meter,51852,53208,1356,896,9.45,3.386243386,TRUE
64244,22494,2021-07-29T06:06:04,1497256322,01/07/2021 10:18,Meter,21482,22088,606,406,3.969,3.653313177,TRUE
64248,27844,2021-07-29T06:06:04,154923340,01/07/2021 10:18,Meter,26742,27411,669,433,4.253,3.636088811,TRUE
64250,53748,2021-07-29T06:06:04,1765658649,01/07/2021 10:18,Meter,51421,52795,1374,953,7.875,4.321995465,TRUE
64252,30365,2021-07-29T06:06:05,691905834,01/07/2021 10:18,Meter,28994,29822,828,543,7.29,2.660199882,TRUE
13998,66602,2021-07-29T06:06:06,960277039,01/07/2021 10:18,Meter,64371,65724,1353,878,8.775,3.573463573,TRUE
19665,95497,2021-07-29T06:06:06,2034046650,01/07/2021 10:18,Meter,92250,94219,1969,1278,12.168,3.751056636,TRUE
63747,34782,2021-07-29T06:06:06,155051286,01/07/2021 10:18,Meter,33239,34137,898,645,5.2974,4.34849441,TRUE
63837,87333,2021-07-29T06:06:08,1228794962,01/07/2021 10:18,Meter,84673,86276,1603,1057,12.6,2.996031746,TRUE
38315,90032,2021-07-29T06:06:08,1497316096,01/07/2021 10:18,Meter,87198,88910,1712,1122,11.178,3.584847788,TRUE
62828,50123,2021-07-29T06:06:09,1228815463,01/07/2021 10:18,Meter,48145,49309,1164,814,7.776,3.738609641,TRUE
65568,59622,2021-07-29T06:06:09,423467692,01/07/2021 10:18,Meter,57239,58681,1442,941,6.804,4.939321408,TRUE
46764,54968,2021-07-29T06:06:09,2034085182,01/07/2021 10:18,Meter,52849,54115,1266,853,8.424,3.6163682,TRUE
46063,42463,2021-07-29T06:06:09,2034094815,01/07/2021 10:18,Meter,40869,41840,971,623,8.064,2.759176587,TRUE
28955,55802,2021-07-29T06:06:10,1765848839,01/07/2021 10:18,Meter,53490,54868,1378,934,10.584,3.151657488,TRUE
64529,83328,2021-07-29T06:06:10,155084137,01/07/2021 10:18,Meter,79179,81606,2427,1722,16.583,3.708617259,TRUE
64536,63116,2021-07-29T06:06:10,1228793974,01/07/2021 10:18,Meter,60417,62049,1632,1067,11.457,3.326101323,TRUE
64537,100809,2021-07-29T06:06:10,691891261,01/07/2021 10:18,Meter,96443,99109,2666,1700,16.281,3.729149666,TRUE
64564,21248,2021-07-29T06:06:11,1228805830,01/07/2021 10:18,Meter,20299,20880,581,368,4.041,3.252377417,TRUE
64569,32106,2021-07-29T06:06:11,1228753960,01/07/2021 10:18,Meter,30132,31356,1224,750,9.418,2.844097928,TRUE
81628,44468,2021-07-29T06:06:11,1228802619,01/07/2021 10:18,Meter,41921,43470,1549,998,10.08,3.535997732,TRUE
80643,51479,2021-07-29T06:06:11,1497218037,01/07/2021 10:18,Meter,48503,50229,1726,1250,11.421,3.908839606,TRUE
64611,36603,2021-07-29T06:06:12,423479548,01/07/2021 10:18,Meter,34581,35791,1210,812,7.452,3.891572732,TRUE
64634,42210,2021-07-29T06:06:12,423480042,01/07/2021 10:18,Meter,40271,41444,1173,766,8.136,3.362480685,TRUE
64638,46801,2021-07-29T06:06:12,2034112105,01/07/2021 10:18,Meter,44199,45788,1589,1013,9.6255,3.758617363,TRUE
64647,56236,2021-07-29T06:06:12,960337307,01/07/2021 10:18,Meter,54632,55595,963,641,9.126,2.508531355,TRUE
64653,80089,2021-07-29T06:06:13,960319523,01/07/2021 10:18,Meter,76491,78640,2149,1449,14.283,3.623188406,TRUE
64655,54601,2021-07-29T06:06:13,1497208404,01/07/2021 10:18,Meter,52202,53659,1457,942,9.9,3.398268398,TRUE
64673,75909,2021-07-29T06:06:13,1228779895,01/07/2021 10:18,Meter,72812,74694,1882,1215,13.352,3.249914406,TRUE
64726,44256,2021-07-29T06:06:13,1497189138,01/07/2021 10:18,Meter,42482,43578,1096,678,9.315,2.599493904,TRUE
64728,45308,2021-07-29T06:06:13,155031279,01/07/2021 10:18,Meter,43158,44469,1311,839,10.8,2.774470899,TRUE
64853,83439,2021-07-29T06:06:14,1497149371,01/07/2021 10:18,Meter,80055,82102,2047,1337,13.608,3.508965315,TRUE
64854,54529,2021-07-29T06:06:14,960361019,01/07/2021 10:18,Meter,52470,53701,1231,828,7.7166,3.832183678,TRUE
64838,58242,2021-07-29T06:06:14,960281732,01/07/2021 10:18,Meter,56035,57397,1362,845,10.836,2.78502874,TRUE
64855,45365,2021-07-29T06:06:14,691881134,01/07/2021 10:18,Meter,43600,44671,1071,694,8.064,3.073625283,TRUE
65564,45257,2021-07-29T06:06:16,1765651980,01/07/2021 10:18,Meter,43208,44501,1293,756,6.156,4.385964912,TRUE
65571,36843,2021-07-29T06:06:16,1497189879,01/07/2021 10:18,Meter,35145,36161,1016,682,7.02,3.46967847,TRUE
65573,38954,2021-07-29T06:06:16,960337060,01/07/2021 10:18,Meter,37356,38298,942,656,5.589,4.191907574,TRUE
77387,47128,2021-07-29T06:06:17,1228956006,01/07/2021 10:18,Meter,43007,45449,2442,1679,16.848,3.559133767,TRUE
65754,63586,2021-07-29T06:06:17,960337801,01/07/2021 10:18,Meter,61190,62615,1425,971,8.829,3.927802857,TRUE
66566,33934,2021-07-29T06:06:17,1497099724,01/07/2021 10:18,Meter,32719,33439,720,495,4.86,3.637566138,TRUE
66414,28393,2021-07-29T06:06:18,1228823120,01/07/2021 10:18,Meter,27444,28024,580,369,4.5,2.928571429,TRUE
64119,72639,2021-07-29T06:06:18,1497098983,01/07/2021 10:18,Meter,69483,71390,1907,1249,13.5945,3.281263957,TRUE
62911,87359,2021-07-29T06:06:18,1228753713,01/07/2021 10:18,Meter,83526,85868,2342,1491,14.5935,3.648884777,TRUE
5931,35658,2021-07-29T06:06:18,423467939,01/07/2021 10:18,Meter,34188,35061,873,597,4.968,4.291752933,TRUE
66981,90774,2021-07-29T06:06:19,1228660841,01/07/2021 10:18,Meter,87018,89302,2284,1472,15.876,3.311377461,TRUE
65761,39407,2021-07-29T06:06:19,960239495,01/07/2021 10:18,Meter,37933,38830,897,577,5.886,3.501043639,TRUE
65764,36520,2021-07-29T06:06:19,155031032,01/07/2021 10:18,Meter,35442,36094,652,426,6.3,2.414965986,TRUE
65775,28530,2021-07-29T06:06:19,1228773720,01/07/2021 10:18,Meter,27650,28177,527,353,5.589,2.255706362,TRUE
66985,23098,2021-07-29T06:06:20,960225663,01/07/2021 10:18,Meter,22225,22752,527,346,3.528,3.502591513,TRUE
65776,16943,2021-07-29T06:06:20,423499308,01/07/2021 10:18,Meter,16213,16656,443,287,3.726,2.750939345,TRUE
65786,48632,2021-07-29T06:06:20,691934980,01/07/2021 10:18,Meter,46833,47927,1094,705,6.831,3.685927599,TRUE
65790,24049,2021-07-29T06:06:20,1228805583,01/07/2021 10:18,Meter,22956,23577,621,472,4.221,3.993637256,TRUE
66883,36136,2021-07-29T06:06:21,691925594,01/07/2021 10:18,Meter,35295,35802,507,334,5.4,2.208994709,TRUE
66094,48232,2021-07-29T06:06:21,155039183,01/07/2021 10:18,Meter,46396,47504,1108,728,6.156,4.223521767,TRUE
66098,47574,2021-07-29T06:06:21,155054991,01/07/2021 10:18,Meter,45661,46844,1183,730,6.48,4.023368607,TRUE
66558,35172,2021-07-29T06:06:22,960229615,01/07/2021 10:18,Meter,33758,34540,782,632,5.94,3.7999038,TRUE
66565,31149,2021-07-29T06:06:22,1228794715,01/07/2021 10:18,Meter,29809,30608,799,541,5.4,3.578042328,TRUE
66480,36848,2021-07-29T06:06:22,1497232363,01/07/2021 10:18,Meter,35455,36287,832,561,5.2785,3.795721187,TRUE
66620,33818,2021-07-29T06:06:23,1497208651,01/07/2021 10:18,Meter,32377,33248,871,570,6.5205,3.122021756,TRUE
66621,54033,2021-07-29T06:06:23,423467445,01/07/2021 10:18,Meter,51628,53090,1462,943,9.347,3.603142337,TRUE
66674,51438,2021-07-29T06:06:23,691902870,01/07/2021 10:18,Meter,49542,50691,1149,747,7.7625,3.436853002,TRUE
66673,12741,2021-07-29T06:06:23,2034089875,01/07/2021 10:18,Meter,12250,12548,298,193,3.726,1.849934821,TRUE
66675,31997,2021-07-29T06:06:24,691882863,01/07/2021 10:18,Meter,30723,31494,771,503,4.7088,3.815045386,TRUE
66678,52302,2021-07-29T06:06:24,2034112599,01/07/2021 10:18,Meter,50301,51514,1213,788,7.7625,3.625488843,TRUE
66567,28294,2021-07-29T06:06:24,960366947,01/07/2021 10:18,Meter,27195,27865,670,429,3.78,4.053287982,TRUE
66681,32413,2021-07-29T06:06:24,155011766,01/07/2021 10:18,Meter,31152,31915,763,498,4.536,3.92101285,TRUE
66684,38367,2021-07-29T06:06:25,1765643829,01/07/2021 10:18,Meter,36693,37720,1027,647,6.4746,3.568891184,TRUE
66685,19157,2021-07-29T06:06:25,423480289,01/07/2021 10:18,Meter,18260,18810,550,347,3.9195,3.161846445,TRUE
66100,34286,2021-07-29T06:06:25,691803576,01/07/2021 10:18,Meter,32984,33754,770,532,5.616,3.383190883,TRUE
66761,67135,2021-07-29T06:06:25,155044617,01/07/2021 10:18,Meter,63856,65860,2004,1275,10.08,4.517431973,TRUE
66771,64168,2021-07-29T06:06:26,154972987,01/07/2021 10:18,Meter,61626,63118,1492,1050,10.944,3.426535088,TRUE
66822,36824,2021-07-29T06:06:26,2033981195,01/07/2021 10:18,Meter,35180,36166,986,658,8.694,2.703013573,TRUE
65828,31031,2021-07-29T06:06:26,691915961,01/07/2021 10:18,Meter,30244,30713,469,318,4.5,2.523809524,TRUE
66542,65283,2021-07-29T06:06:26,155055238,01/07/2021 10:18,Meter,62640,64232,1592,1051,10.0062,3.751245656,TRUE
66568,33902,2021-07-29T06:06:27,155032761,01/07/2021 10:18,Meter,32596,33408,812,494,4.86,3.630217519,TRUE
66946,42979,2021-07-29T06:06:27,155037454,01/07/2021 10:18,Meter,41024,42183,1159,796,7.946,3.577721046,TRUE
69289,80049,2021-07-29T06:06:27,1497210874,01/07/2021 10:18,Meter,77043,78872,1829,1177,12.1095,3.471300573,TRUE
67096,36473,2021-07-29T06:06:27,1765675445,01/07/2021 10:18,Meter,34958,35878,920,595,5.85,3.632478632,TRUE
67142,47650,2021-07-29T06:06:28,1765693970,01/07/2021 10:19,Meter,45364,46701,1337,949,9.123,3.715099983,TRUE
66541,27704,2021-07-29T06:06:28,423476584,01/07/2021 10:19,Meter,26706,27311,605,393,3.78,3.713151927,TRUE
66676,27535,2021-07-29T06:06:31,155038442,01/07/2021 10:19,Meter,26465,27116,651,419,4.0365,3.707242838,TRUE
66679,42390,2021-07-29T06:06:31,1765644076,01/07/2021 10:19,Meter,40568,41677,1109,713,6.5205,3.90526581,TRUE
66680,38242,2021-07-29T06:06:31,960344470,01/07/2021 10:19,Meter,36489,37542,1053,700,6.831,3.659786268,TRUE
66682,34321,2021-07-29T06:06:31,1497241749,01/07/2021 10:19,Meter,32417,33575,1158,746,6.5205,4.086014438,TRUE
66683,41342,2021-07-29T06:06:32,2034086911,01/07/2021 10:19,Meter,39722,40707,985,635,6.3315,3.581863923,TRUE
66999,51587,2021-07-29T06:06:32,1765654450,01/07/2021 10:19,Meter,49322,50669,1347,918,9.18,3.571428571,TRUE
65834,45425,2021-07-29T06:06:32,960339036,01/07/2021 10:19,Meter,43558,44694,1136,731,6.75,3.867724868,TRUE
65835,76888,2021-07-29T06:06:32,423468186,01/07/2021 10:19,Meter,74111,75787,1676,1101,10.8,3.640873016,TRUE
67099,27734,2021-07-29T06:06:32,691914973,01/07/2021 10:19,Meter,26667,27298,631,436,4.5,3.46031746,TRUE
55343,51334,2021-07-29T06:06:35,1228788046,01/07/2021 10:19,Meter,50555,51017,462,317,7.425,1.524771525,TRUE
67258,68255,2021-07-29T06:06:35,155048322,01/07/2021 10:19,Meter,65458,67009,1551,1246,10.044,4.430505775,TRUE
67259,53229,2021-07-29T06:06:38,960312360,01/07/2021 10:19,Meter,50758,52252,1494,977,9.4176,3.705068929,TRUE
67471,30741,2021-07-29T06:06:40,1497257804,01/07/2021 10:19,Meter,29528,30247,719,494,6.1803,2.854692676,TRUE
67479,33594,2021-07-29T06:06:41,1765622834,01/07/2021 10:19,Meter,32542,33173,631,421,4.5,3.341269841,TRUE
67481,48680,2021-07-29T06:06:41,1228663558,01/07/2021 10:19,Meter,44217,47800,3583,880,9.1233,3.44486879,TRUE
67534,37051,2021-07-29T06:06:41,155040912,01/07/2021 10:19,Meter,35429,36393,964,658,5.94,3.956228956,TRUE
67537,19637,2021-07-29T06:06:41,2034089381,01/07/2021 10:19,Meter,18908,19353,445,284,3.24,3.130511464,TRUE
67586,37246,2021-07-29T06:06:42,691868784,01/07/2021 10:19,Meter,34983,36372,1389,874,10.08,3.096655329,TRUE
67615,47000,2021-07-29T06:06:43,1765610484,01/07/2021 10:19,Meter,44865,46161,1296,839,8.91,3.36299503,TRUE
76967,20974,2021-07-29T06:06:43,1765628021,01/07/2021 10:19,Meter,19871,20553,682,421,4.608,3.262958829,TRUE
68299,26034,2021-07-29T06:06:44,960309890,01/07/2021 10:19,Meter,25617,25617,0,417,6.912,2.154637897,TRUE
67645,53400,2021-07-29T06:06:44,423434100,01/07/2021 10:19,Meter,50755,52374,1619,1026,12.096,3.029336735,TRUE
67665,51185,2021-07-29T06:06:44,154997440,01/07/2021 10:19,Meter,48813,50198,1385,987,9.216,3.824869792,TRUE
62525,90183,2021-07-29T06:06:44,154920623,01/07/2021 10:19,Meter,86823,88860,2037,1323,13.041,3.623188406,TRUE
67100,83158,2021-07-29T06:06:45,1765625304,01/07/2021 10:19,Meter,79538,81747,2209,1411,14.04,3.589234839,TRUE
67763,31795,2021-07-29T06:06:45,691926088,01/07/2021 10:19,Meter,30313,31203,890,592,5.2974,3.991176264,TRUE
67767,45406,2021-07-29T06:06:45,423472632,01/07/2021 10:19,Meter,43577,44690,1113,716,6.831,3.743438526,TRUE
67768,34454,2021-07-29T06:06:45,1497214579,01/07/2021 10:19,Meter,32872,33839,967,615,6.21,3.536922015,TRUE
67772,27401,2021-07-29T06:06:46,691915714,01/07/2021 10:19,Meter,26226,26946,720,455,4.968,3.270933977,TRUE
67774,50558,2021-07-29T06:06:46,1765644570,01/07/2021 10:19,Meter,48574,49760,1186,798,7.425,3.838383838,TRUE
67779,44446,2021-07-29T06:06:46,1765647287,01/07/2021 10:19,Meter,42726,43776,1050,670,6.48,3.692680776,TRUE
67788,58012,2021-07-29T06:06:47,1228793727,01/07/2021 10:19,Meter,55528,56743,1215,1269,9.639,4.701880752,TRUE
64256,21246,2021-07-29T06:06:47,1228694186,01/07/2021 10:19,Meter,20422,20947,525,299,3.3345,3.202450571,TRUE
67543,42147,2021-07-29T06:06:47,423496097,01/07/2021 10:19,Meter,40347,41451,1104,696,6.48,3.835978836,TRUE
51986,32923,2021-07-29T06:06:47,960228874,01/07/2021 10:19,Meter,31654,32427,773,496,4.32,4.100529101,TRUE
64352,35292,2021-07-29T06:06:48,155054250,01/07/2021 10:19,Meter,33982,34835,853,457,5.886,2.772923644,TRUE
94567,21451,2021-07-29T06:06:48,2034125937,01/07/2021 10:19,Meter,20103,20909,806,542,5.913,3.273658525,TRUE
67622,52241,2021-07-29T06:06:48,1228712958,01/07/2021 10:19,Meter,49640,51196,1556,1045,10.692,3.490593768,TRUE
67673,60503,2021-07-29T06:06:48,691891014,01/07/2021 10:19,Meter,57689,59382,1693,1121,10.08,3.971797052,TRUE
47846,128714,2021-07-29T06:06:48,691792214,01/07/2021 10:19,Meter,124586,127070,2484,1644,16.524,3.553273161,TRUE
67331,62224,2021-07-29T06:06:49,1765641112,01/07/2021 10:19,Meter,59484,61166,1682,1058,10.206,3.702303967,TRUE
64581,64586,2021-07-29T06:06:49,2034018986,01/07/2021 10:19,Meter,61406,63307,1901,1279,12.15,3.759553204,TRUE
64015,21708,2021-07-29T06:06:49,1497189385,01/07/2021 10:19,Meter,20875,21380,505,328,3.339,3.508321568,TRUE
46563,106907,2021-07-29T06:06:49,960586777,01/07/2021 10:19,Meter,102425,105139,2714,1768,18.009,3.506183416,TRUE
67649,45666,2021-07-29T06:06:50,1228740622,01/07/2021 10:19,Meter,43208,44696,1488,970,10.935,3.168071069,TRUE
67647,45546,2021-07-29T06:06:50,423434594,01/07/2021 10:19,Meter,43502,44725,1223,821,8.352,3.510707444,TRUE
65740,62338,2021-07-29T06:06:50,2034013799,01/07/2021 10:19,Meter,59887,61351,1464,987,10.449,3.373528567,TRUE
68295,19945,2021-07-29T06:06:51,155020411,01/07/2021 10:19,Meter,19035,19560,525,385,4.617,2.978124323,TRUE
56867,66684,2021-07-29T06:06:51,423360247,01/07/2021 10:19,Meter,63710,65524,1814,1160,11.1834,3.704470146,TRUE
23419,78635,2021-07-29T06:06:51,423487205,01/07/2021 10:19,Meter,75271,77319,2048,1316,6.552,7.173382173,TRUE
67447,50522,2021-07-29T06:06:52,155039677,01/07/2021 10:19,Meter,48854,49860,1006,662,8.208,2.880465052,TRUE
68698,33308,2021-07-29T06:06:52,960388930,01/07/2021 10:19,Meter,32552,33014,462,294,6.3315,1.658374793,TRUE
70082,255247,2021-07-29T06:06:52,1765584549,01/07/2021 10:19,Meter,246982,251920,4938,3327,36.828,3.226388307,TRUE
72805,69520,2021-07-29T06:06:52,2034061470,01/07/2021 10:19,Meter,66677,68392,1715,1128,10.7325,3.753618848,TRUE
46040,32911,2021-07-29T06:06:52,1497155299,01/07/2021 10:19,Meter,31364,32297,933,614,9.005,2.435155073,TRUE
70072,56833,2021-07-29T06:06:53,155119952,01/07/2021 10:19,Meter,54447,55885,1438,948,9.3465,3.622440791,TRUE
69733,29313,2021-07-29T06:06:53,960350398,01/07/2021 10:19,Meter,28231,28891,660,422,5.2785,2.85524838,TRUE
68975,63182,2021-07-29T06:06:53,1497316343,01/07/2021 10:19,Meter,60769,62230,1461,952,9.418,3.610108303,TRUE
79188,42847,2021-07-29T06:06:53,154994229,01/07/2021 10:19,Meter,40353,41834,1481,1013,10.944,3.305790518,TRUE
68393,20973,2021-07-29T06:06:54,1228780389,01/07/2021 10:19,Meter,19570,20424,854,549,5.5917,3.506472604,TRUE
68398,61445,2021-07-29T06:06:54,691905340,01/07/2021 10:19,Meter,59092,60525,1433,920,9.315,3.527336861,TRUE
68404,30931,2021-07-29T06:06:54,1228778907,01/07/2021 10:19,Meter,29622,30416,794,515,5.427,3.389138961,TRUE
68629,34255,2021-07-29T06:06:55,1497129364,01/07/2021 10:19,Meter,32673,33611,938,644,5.67,4.05643739,TRUE
68646,38865,2021-07-29T06:06:55,2034082465,01/07/2021 10:19,Meter,36785,38052,1267,813,9.6255,3.016540885,TRUE
68693,50839,2021-07-29T06:06:55,1765693229,01/07/2021 10:19,Meter,48327,49889,1562,950,9.99,3.396253396,TRUE
68694,15814,2021-07-29T06:06:55,1497212850,01/07/2021 10:19,Meter,15075,15526,451,288,2.565,4.010025063,TRUE
68847,57372,2021-07-29T06:06:56,1228822379,01/07/2021 10:19,Meter,54777,56342,1565,1030,9.36,3.93009768,TRUE
68851,26035,2021-07-29T06:06:56,155039924,01/07/2021 10:19,Meter,24848,25554,706,481,4.536,3.787163013,TRUE
68865,47350,2021-07-29T06:06:56,1497214332,01/07/2021 10:19,Meter,45297,46551,1254,799,8.141,3.505185393,TRUE
68866,49333,2021-07-29T06:06:56,691908304,01/07/2021 10:19,Meter,47619,48650,1031,683,8.505,2.868060805,TRUE
68871,34364,2021-07-29T06:06:57,155034490,01/07/2021 10:19,Meter,33070,33850,780,514,5.103,3.597323703,TRUE
68879,72093,2021-07-29T06:06:57,155081667,01/07/2021 10:19,Meter,69221,70961,1740,1132,11.772,3.434299306,TRUE
68902,41082,2021-07-29T06:06:57,691906081,01/07/2021 10:19,Meter,39479,40451,972,631,6.048,3.726143235,TRUE
68907,49731,2021-07-29T06:06:57,691991049,01/07/2021 10:19,Meter,47440,48816,1376,915,9.648,3.387082445,TRUE
68910,32720,2021-07-29T06:06:58,1765641606,01/07/2021 10:19,Meter,31218,32130,912,590,5.589,3.770160775,TRUE
68919,28711,2021-07-29T06:06:58,1228776190,01/07/2021 10:19,Meter,27439,28214,775,497,4.824,3.679519071,TRUE
68931,54451,2021-07-29T06:06:58,960370158,01/07/2021 10:19,Meter,52516,53753,1237,698,9.072,2.747858403,TRUE
53778,161445,2021-07-29T06:06:58,154919882,01/07/2021 10:19,Meter,158879,160435,1556,1010,10.62,3.396556363,TRUE
62782,34701,2021-07-29T06:06:59,2034047144,01/07/2021 10:19,Meter,33282,34143,861,558,5.103,3.90526581,TRUE
61661,43498,2021-07-29T06:06:59,155042641,01/07/2021 10:19,Meter,41867,42853,986,645,7.92,2.908549784,TRUE
69229,62726,2021-07-29T06:06:59,1228672944,01/07/2021 10:19,Meter,60467,61863,1396,863,10.5948,2.909109051,TRUE
70228,46936,2021-07-29T06:07:04,1765626292,02/07/2021 10:10,Meter,45327,46300,973,636,8.964,2.533945305,TRUE
19816,89418,2021-07-29T06:07:05,691874712,02/07/2021 10:10,Meter,86075,88084,2009,1334,13.365,3.564748009,TRUE
69248,80580,2021-07-29T06:07:05,155043382,02/07/2021 10:10,Meter,76996,79161,2165,1419,14.4207,3.514293441,TRUE
69250,45056,2021-07-29T06:07:05,1497259039,02/07/2021 10:10,Meter,43006,44204,1198,852,9.6255,3.161245798,TRUE
69256,35048,2021-07-29T06:07:05,691915467,02/07/2021 10:10,Meter,33517,34346,829,702,7.0632,3.549584972,TRUE
69036,28692,2021-07-29T06:07:06,1228775696,02/07/2021 10:10,Meter,27175,28096,921,596,6.5205,3.264429765,TRUE
69330,49389,2021-07-29T06:07:06,691904599,02/07/2021 10:10,Meter,47781,48759,978,630,9.315,2.415458937,TRUE
69340,56201,2021-07-29T06:07:06,155028562,02/07/2021 10:10,Meter,53689,55210,1521,991,9.6255,3.67698895,TRUE
69341,27272,2021-07-29T06:07:08,1765656426,02/07/2021 10:10,Meter,26048,26791,743,481,6.21,2.766275592,TRUE
69371,29155,2021-07-29T06:07:09,1228786317,02/07/2021 10:10,Meter,27723,28598,875,557,6.21,3.203358638,TRUE
69404,26152,2021-07-29T06:07:09,155064377,02/07/2021 10:10,Meter,25190,25770,580,382,4.617,2.95491816,TRUE
69415,34751,2021-07-29T06:07:09,1497205934,02/07/2021 10:10,Meter,33137,34120,983,631,8.073,2.791491922,TRUE
67101,177441,2021-07-29T06:07:09,423475843,02/07/2021 10:10,Meter,170665,174666,4001,2775,27.45,3.610460578,TRUE
69641,44830,2021-07-29T06:07:10,1228794468,02/07/2021 10:10,Meter,42951,44093,1142,737,7.875,3.342403628,TRUE
69659,33792,2021-07-29T06:07:10,2034076290,02/07/2021 10:10,Meter,32238,33182,944,610,5.4,4.034391534,TRUE
69661,40874,2021-07-29T06:07:10,1228788540,02/07/2021 10:10,Meter,38804,40059,1255,815,7.0632,4.120956911,TRUE
69680,34831,2021-07-29T06:07:10,960342247,02/07/2021 10:10,Meter,33482,34300,818,531,5.4,3.511904762,TRUE
69696,15985,2021-07-29T06:07:10,1497221495,02/07/2021 10:10,Meter,15349,15735,386,250,2.52,3.5430839,TRUE
57136,32256,2021-07-29T06:07:11,1765535890,02/07/2021 10:10,Meter,30936,31714,778,542,5.13,3.773322194,TRUE
69708,51306,2021-07-29T06:07:11,2034102472,02/07/2021 10:10,Meter,49111,50445,1334,861,9.072,3.389550265,TRUE
69717,77293,2021-07-29T06:07:11,1228777178,02/07/2021 10:10,Meter,73935,75999,2064,1294,13.5378,3.413722002,TRUE
69729,40607,2021-07-29T06:07:12,1497206181,02/07/2021 10:10,Meter,38633,39831,1198,776,8.073,3.432959955,TRUE
69732,36037,2021-07-29T06:07:12,423479054,02/07/2021 10:10,Meter,34247,35344,1097,693,6.521,3.795430149,TRUE
69738,38137,2021-07-29T06:07:12,1497211615,02/07/2021 10:10,Meter,36393,37452,1059,685,6.831,3.581362277,TRUE
69740,33802,2021-07-29T06:07:12,1228770756,02/07/2021 10:11,Meter,32190,33168,978,634,6.633,3.413667593,TRUE
69777,67742,2021-07-29T06:07:13,423408412,02/07/2021 10:11,Meter,64858,66626,1768,1116,10.5948,3.761953303,TRUE
69779,37279,2021-07-29T06:07:13,960334590,02/07/2021 10:11,Meter,35308,36513,1205,766,7.7625,3.524269611,TRUE
69780,37182,2021-07-29T06:07:13,1497221001,02/07/2021 10:11,Meter,35398,36477,1079,705,6.3315,3.976715064,TRUE
69782,31975,2021-07-29T06:07:13,1765645064,02/07/2021 10:11,Meter,30573,31422,849,553,5.2785,3.741593256,TRUE
69842,23346,2021-07-29T06:07:14,1228776931,02/07/2021 10:11,Meter,22277,22928,651,418,4.2525,3.510540018,TRUE
69864,43195,2021-07-29T06:07:14,1228786070,02/07/2021 10:11,Meter,40501,42507,2006,688,6.336,3.878066378,TRUE
